ProjectID,ProjectName,Depart,Status,Contractor,ProjectID_numeric,Depart_ProjectID,search_folder
C20210043,수품항 정비공사 사후환경영향조사용역(공사시) ,환경사업부,진행,비주관사,20210043,06010_C20210043,06010_환경\2팀\02.사후환경영향조사\2021043┃수품항 정비공사 사후환경영향조사 용역(공사시)
C20210046,의왕 오매기지구 도시개발사업 민간사업자 제안서작성,도시계획부,진행,주관사,20210046,04010_C20210046,04010_도시계획\1팀\2021-046. 의왕 오매기지구 도시개발사업 민간사업자 제안서 작성용역★
C20210066,원주 무실동 도시개발사업(구역지정 및 지구단위계획) 용역,도시계획부,진행,주관사,20210066,04010_C20210066,04010_도시계획\1팀\2021-066. 원주 무실동 도시개발사업(구역지정 및 지구단위계획) 용역★
C20210067,춘천 온의지구 공공지원 민간임대 주택공급 촉진지구 기본계획 및 지구단위계획수립 용역,도시계획부,진행,주관사,20210067,04010_C20210067,04010_도시계획\1팀\2021-067. 춘천 온의지구 공공지원 민간임대 주택공급 촉진지구 기본계획 및 지구단위계획수립 용역★
C20210073,서울영등포 공공주택지구 조사설계용역,도시계획부,진행,주관사,20210073,04010_C20210073,04010_도시계획\3팀\2021-073. 서울영등포 공공주택지구 조사설계용역
C20210083,주안지구 우수저류시설 설치사업 실시설계용역,수자원부,준공,비주관사,20210083,05010_C20210083,05010_수자원\2021083 주안지구 우수저류시설 설치사업 실시설계용역
C20210090,충북20공공지원1 전략환경영향평가 용역,환경사업부,준공,주관사,20210090,06010_C20210090,06010_환경\1팀\03.전략환경영향평가\@완료\2021090ㅣ충북20공공지원1 전략(LH 충북지역본부)
C20210092,광명~서울 고속도로 민간투자사업 부천시구간 GB관리계획(변경) 및 도시관리계획(변경)결정 용역,도시계획부,진행,주관사,20210092,04010_C20210092,04010_도시계획\2팀\2021-092. 광명~서울고속도로 민간투자사업
C20210095,부천영상문화산업단지 도시관리계획(변경) 및 설계용역,도시계획부,진행,주관사,20210095,04010_C20210095,04010_도시계획\1팀\2021-095. 부천영상문화산업단지 도시관리계획(변경) 및 설계용역★
C20210096,부천영상문화산업단지 도시관리계획(변경) 환경영향평가용역,환경사업부,진행,주관사,20210096,06010_C20210096,06010_환경\2팀\03.전략환경영향평가\2021096ㅣ부천영상문화산업단지 도시관리계획(변경) 환경영향평가용역
C20210101,이천 친환경조성사업 외 1건 기본 및 실시설계 용역,수자원부,준공,비주관사,20210101,05010_C20210101,05010_수자원\2021101 이천 친환경조성사업외 1건 기본 및 실시설계용역
C20210112,황강 용주지구 하천환경정비사업 환경영향평가용역,환경사업부,준공,주관사,20210112,06010_C20210112,06010_환경\2팀\01.환경영향평가\2021112┃황강 용주지구 하천환경정비사업 환경영향평가
C20210113,호남고속도로(김제~삼례) 확장사업 전략 및 환경영향평가,환경사업부,진행,비주관사,20210113,06010_C20210113,06010_환경\2팀\01.환경영향평가\2021113┃호남고속도로(김제~삼례) 확장사업 전략 및 환경영향평가
C20210114,창원 사화공원 민간공원조성 특례사업 사후환경영향조사(전체),환경사업부,진행,주관사,20210114,06010_C20210114,06010_환경\2팀\02.사후환경영향조사\2021114 l 창원 사화공원 민간공원조성 특례사업 사후환경영향조사
C20210119,부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계 용역,항만부,준공,주관사,20210119,07020_C20210119,07010_항만\2021119 (용역주관) 부산남항 서방파제 재해취약지구 정비사업 기본 및 실시설계용역
C20210127,양산시 지방상수도 현대화사업 기본 및 실시설계용역-블록구축 및 관망도 작성,상하수도부,진행,주관사,20210127,07010_C20210127,07010_상하수도\Y2021127 양산시 지방상수도 현대화 사업 기본 및 실시설계(블록구축 및 관망도 작성)
C20210129,회야하수처리시설 증설사업 실시설계용역,상하수도부,준공,비주관사,20210129,07010_C20210129,07010_상하수도\[준공] Y2021129 회야하수처리시설 증설사업 실시설계용역
C20210132,포스코 포항제철소 신규 설비확장부지 산업단지계획 변경(도시계획분야)용역,도시계획부,진행,주관사,20210132,04010_C20210132,04010_도시계획\3팀\2021-132. 포스코 포항제철소 신규 설비확장부지 산업단지게획 변경(도시계획분야)용역
C20210133,제주동부 공공지원민간임대 공급촉진지구 조성사업 환경영향평가용역,환경사업부,진행,주관사,20210133,06010_C20210133,06010_환경\2팀\01.환경영향평가\2021133┃제주동부 공공지원민간임대 공급촉진지구 조성사업 환경영향평가용역
C20210135,아산국가산업단지(우정지구)유보지 조성사업 환경영향평가 용역,환경사업부,진행,주관사,20210135,06010_C20210135,06010_환경\1팀\01.환경영향평가\20210135ㅣ아산국가산업단지(우정지구)유보지 개발사업
C20210156,고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역,도로부,진행,비주관사,20210156,01010_C20210156,01010_도로\2021156_고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역(LH)
C20210165,성산 농어촌마을 하수도 설치사업 실시설계 용역,상하수도부,준공,주관사,20210165,07010_C20210165,07010_상하수도\[준공] Y20210165 성산 농어촌마을 하수도 설치사업 실시설계 용역
C20210166,태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본.실시설계 용역,도시계획부,준공,비주관사,20210166,04010_C20210166,"04010_도시계획\3팀\2021-166. 태백 철암 고터실 산업단지 조성사업 개발계획수립 및 기본,실시설계 용역"
C20210169,매송 공공하수처리시설 증설 설치사업 기본 및 실시설계,상하수도부,진행,주관사,20210169,07010_C20210169,07010_상하수도\Y20210169 매송공공하수처리시설 증설 설치사업 기본 및 실시설계
C20210174,세종시 장군면 도시개발사업 조사설계용역,도시계획부,진행,주관사,20210174,04010_C20210174,04010_도시계획\1팀\2021-174. 세종시 장군면 도시개발사업 조사설계용역★
C20210183,용인 삼가지구 복합개발사업에 따른 지형현황측량,플랫폼사업실,진행,주관사,20210183,10010_C20210183,10010_플랫폼사업실\20210183_용인 삼가지구 복합개발사업에 따른 지형현황측량
C20210188,하남교산 공공주택지구 실시설계용역,도시설계부,진행,비주관사,20210188,04020_C20210188,04020_도시설계\2021188 하남교산 공공주택지구 실시설계용역
C20210189,충주안림 도시개발사업지구(환지방식) 조사설계용역,도시설계부,진행,비주관사,20210189,04020_C20210189,04020_도시설계\2021189 충주안림 도시개발사업지구(환지방식)조사설계용역
C20210196,대전차량기술단 인입철도 이설공사 감독 권한대행 등 건설사업관리용역,철도건설관리부,진행,비주관사,20210196,03020_C20210196,No folder
C20210199,황룡강 송정지구 소규모환경영향평가용역,환경사업부,준공,주관사,20210199,06010_C20210199,No folder
C20210203,김포시 대곶면 대벽리 일반산업단지 조사설계 용역,도시계획부,진행,주관사,20210203,04010_C20210203,04010_도시계획\3팀\2021-203 김포시 대곶면 대벽리 일반산업단지 조사설계 용역 - 삼광개발
C20210204,섬진강댐 및 섬진강댐 하류권역 하천기본계획 전략환경영향평가용역,환경사업부,준공,비주관사,20210204,06010_C20210204,06010_환경\2팀\03.전략환경영향평가\2021204ㅣ섬진강댐 및 섬진강댐하류권역 전략환경영향평가
C20210205,하동군 친환경에너지타운 조성사업 기본 및 실시설계,상하수도부,진행,비주관사,20210205,07010_C20210205,07010_상하수도\Y20210205 하동군 친환경에너지타운 조성사업 기본 및 실시설계
C20210210,용인 포곡스마트 물류단지 진입도로 설계 및 건설단계 건설사업관리용역,도로부,진행,주관사,20210210,01010_C20210210,01010_도로\0003 준공사업\20210210_용인 포곡 스마트 물류단지 진입도로 설계 및 건설단계 건설사업관리용역
C20210214,춘천~속초 철도건설 제3공구 노반 실시설계용역,철도설계부,준공,비주관사,20210214,03010_C20210214,03010_철도\20210214 춘천~속초 철도건설 제3공구 노반 실시설계용역
C20210218,축산자원개발부 이전사업 전략환경영향평가 용역,환경사업부,준공,주관사,20210218,06010_C20210218,No folder
C20210219,인천 항동 물류창고 개발사업 용역,도시계획부,진행,주관사,20210219,04010_C20210219,04010_도시계획\2팀\2021-219. 인천 항동 물류창고 개발사업 용역
C20210220,검암 플라시아 복합환승센터 복합개발사업 민간사업자 공모 사업제안서 작성용역 중 개발계획부문(도시계획) 사업계획서 작성,도시계획부,진행,주관사,20210220,04010_C20210220,04010_도시계획\2팀\2021-220. 검암 플라시아 복합환승센터 복합개발사업 민간사업자 공모 사업제안서 작성용역 중 개발계획부문(도시계획) 사업계획서 작성
C20210227,태백선 초리천2교 등 3개소 교량확장 기타공사 감독 권한대행 등 건설사업관리용역,철도건설관리부,준공,주관사,20210227,03020_C20210227,No folder
C20210233,베트남 케넷철도 재건사업 실시설계 및 건설사업관리,철도설계부,진행,주관사,20210233,03010_C20210233,03010_철도\20210233 베트남 케넷철도 재건사업 실시설계 및 건설사업관리
C20210235,신림~봉천 터널 도로건설공사(1공구) 환기소 이전 설계비 인력지원,도로부,준공,주관사,20210235,01010_C20210235,01010_도로\20210235_신림-봉천터널 도로건설공사(1공구) 환기소 이전 설계비 인력지원
C20210236,섬진강 등 3개 국가하천 유지관리계획 수립용역,수자원부,진행,비주관사,20210236,05010_C20210236,05010_수자원\20210236 섬진강 등 3개 국가하천 유지관리계획 수립용역
C20210237,베트남 북부 산악지방 교통 연결사업-조달지원 및 시공감리 용역,구조부,진행,비주관사,20210237,01030_C20210237,01030_구조\20210237 베트남 북부 산악지방 교통 연결사업 시공감리 용역
C20210241,혁신원자력연구단지 조성사업 사후환경영향조사용역(공사시),환경사업부,진행,주관사,20210241,06010_C20210241,No folder
C20210242,가사 자연재해위험개선지구 정비사업 실시설계용역,수자원부,준공,주관사,20210242,05010_C20210242,05010_수자원\20210242 가사 자연재해위험개선지구 정비사업 실시설계 용역
C20210246,인도네시아 자카르타 광역권 지능형교통체계(ITS) 마스터플랜 수립 및 시범시스템 구축사업 사업수행용역(PC),교통부,진행,주관사,20210246,01050_C20210246,01050_교통\2021246  인도네시아 자카르타 광역권 지능형교통체계 마스터플랜 수립 및 시범시스템 구축사업 사업수행용역
C20210247,엘살바도르 산살바도르 도시교통 마스터플랜 수립 및 교통신호체계 개선사업 PMC용역,교통부,진행,주관사,20210247,01050_C20210247,01050_교통\2021247  엘살바도르 산살바도르 도시교통 마스터플랜 수립 및 교통신호체계 개선사업 PMC 용역
C20210250,윗배우니천(소하천) 정비사업 실시설계 용역,수자원부,준공,주관사,20210250,05010_C20210250,05010_수자원\20210250 윗배우니천(소하천) 정비사업 실시설계 용역
C20210251,국도37호선 양평옥천-가평설악 도로건설공사 기본 및 실시설계용역,도로부,준공,비주관사,20210251,01010_C20210251,01010_도로\20210251 국도37호선 양평 옥천~가평 설악 도로건설공사 기본 및 실시설계용역
C20210252,파라과이 아순시온 도시교통혼잡 완화를 위한 대중교통개선사업 수행용역업체(PC) 선정(1단계),교통부,진행,비주관사,20210252,01050_C20210252,01050_교통\2021252  파라과이 아순시온 도시교통혼잡 완화를 위한 대중교통 개선사업 수행용역업체 선정(1단계)
C20210253,만경강 외 2개소 국가하천 제방안전성 평가 및 정보지도 작성용역,수자원부,진행,비주관사,20210253,05010_C20210253,05010_수자원\20210253 만경강 외 2개소 국가하천 제방안전성 평가 및 정보지도 작성 용역
C20220001,세종 눌왕지구 도시개발사업 조사설계용역,도시계획부,진행,주관사,20220001,04010_C20220001,04010_도시계획\1팀\2022-001. 세종 눌왕지구 도시개발사업 조사설계용역★
C20220002,세종 눌왕지구 도시개발사업 조사설계용역(교통),교통부,진행,주관사,20220002,01050_C20220002,01010_도로\0004 해외사업\202202 인도네시아 바탐-빈탄 교량
C20220003,세종 눌왕지구 도시개발사업 조사설계용역(재해),도시계획부,진행,주관사,20220003,04010_C20220003,04020_도시설계\2015170 서울 A공공주택지구 조사설계용역\6. 기타자료\02) 지구계획변경(2차)승인신청서_2022.03
C20220004,세종 눌왕지구 도시개발사업 조사설계용역(환경),환경사업부,진행,주관사,20220004,06010_C20220004,06010_환경\1팀\01.환경영향평가\20220004ㅣ세종 눌왕지구 도시개발사업 조사설계용역(환경)
C20220005,별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,철도설계부,준공,주관사,20220005,03010_C20220005,03010_철도\C20220005 별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정
C20220006,양산덕계 공공지원민간임대주택 공급촉진지구 조사설계용역,도시계획부,진행,주관사,20220006,04010_C20220006,04010_도시계획\창원팀\2022-006. 양산덕계 공공지원민간임대주택 공급촉진지구 조사설계용역
C20220013,신안산선 장하역 사후환경영향조사 용역,환경사업부,진행,주관사,20220013,06010_C20220013,No folder
C20220020,남원 주천~고기 국가지원지방도 시설개량공사 기본 및 실시설계용역,도로부,진행,비주관사,20220020,01010_C20220020,01010_도로\20220020_남원 주천-고기 국가지원지방도 시설개량공사 기본 및 실시설계용역(익산청)
C20220031,신촌2 에피소드 개발사업 사후 지하안전영향조사,지반부,진행,주관사,20220031,01040_C20220031,01040_지반\준공 및 진행(과거~2024)\002.진행 프로젝트\C20220031_신촌2 에피소드 개발사업 사후 지하안전영향조사
C20220034,강릉 하시동지구 연안정비사업 기본 및 실시설계용역,항만부,진행,비주관사,20220034,07020_C20220034,07010_항만\20220034 (지분외주) 강릉 하시동지구 연안정비사업 기본 및 실시설계용역
C20220035,하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계용역,상하수도부,준공,주관사,20220035,07010_C20220035,07010_상하수도\Y20220035 하수도정비 중점관리지역(동천배수구역) 정비사업 기본 및 실시설계 용역
C20220041,호남선 원평천교 등 72개소 내진성능평가 및 실시설계 용역,철도설계부,진행,비주관사,20220041,03010_C20220041,No folder
C20220043,한국화훼농협 수도권(고양)화훼종합유통센터 건립사업 “도시계획시설결정 및 실시계획인가(신규취득부지)”용역,도시계획부,진행,주관사,20220043,04010_C20220043,No folder
C20220044,한국화훼농협 수도권(고양)화훼종합유통센터 건립사업 “GB관리계획 변경(경미한사항-신규취득부지)”용역,도시계획부,진행,주관사,20220044,04010_C20220044,No folder
C20220045,한국화훼농협 수도권(고양)화훼종합유통센터 건립사업 “재해영향성평가 변경협의(신규취득부지)”용역,도시계획부,진행,주관사,20220045,04010_C20220045,10010_플랫폼사업실\B20220045_드론 신사업(2022-2023)
C20220052,시흥시 도로건설·관리계획 수립 용역(자전거이용 활성화계획 수립 포함),교통부,진행,비주관사,20220052,01050_C20220052,01050_교통\20220052 시흥시 도로건설 관리계획 수립용역(자전거이용활성화 계획 포함)
C20220053,포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획 수립 용역,교통부,준공,비주관사,20220053,01050_C20220053,01050_교통\20220053 포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획
C20220056,다산 자연재해위험개선지구 정비사업 실시설계 용역,수자원부,준공,주관사,20220056,05010_C20220056,05010_수자원\20220056 다산 자연재해위험개선지구 정비사업 실시설계 용역
C20220065,성남시 수정구 고등동 공공지원민간임대주택공급촉진사업 제안서 작성 용역,도시계획부,진행,주관사,20220065,04010_C20220065,04010_도시계획\2팀\2022-065. 성남시 수정구 고등동 공공지원민간임대주택공급촉진사업 제안서 작성 용역
C20220066,노량항 건설공사 사후환경영향조사(운영시)용역,환경사업부,진행,비주관사,20220066,06010_C20220066,06010_환경\2팀\02.사후환경영향조사\2022066 l 노량항 건설공사 사후환경영향조사(운영시)용역
C20220070,삼성동탄 광역급행철도 제5공구 노반신설 기타공사 중 철도보호지구내 안전점검원 배치용역,철도건설관리부,준공,주관사,20220070,03020_C20220070,No folder
C20220071,남양주왕숙 공공주택지구 지구외도로 소규모 환경영향평가용역,환경사업부,진행,주관사,20220071,06010_C20220071,06010_환경\1팀\04.소규모환경영향평가\20220071┃남양주왕숙 공공주택지구 지구외도로 소규모 환경영향평가용역
C20220073,계실지구 다목적농촌용수개발사업 세부설계 외주용역,수자원부,준공,주관사,20220073,05010_C20220073,05010_수자원\20220073 계실지구 다목적농촌용수개발사업 세부설계 외주용역
C20220074,평택시 성장관리계획 수립 용역,도시계획부,준공,비주관사,20220074,04010_C20220074,04010_도시계획\2팀\2022-074. 평택시 성장관리계획 수립 용역
C20220075,평택구룡지구 도시개발사업 조사설계 등 용역(2단계),도시계획부,진행,주관사,20220075,04010_C20220075,04010_도시계획\2팀\2022-075. 평택구룡지구 도시개발사업 조사설계 등 용역(2단계)
C20220078,청주 북이산업단지 조성사업 사후환경영향조사 용역,환경사업부,진행,주관사,20220078,06010_C20220078,06010_환경\1팀\02.사후환경영향조사\20220078 I 청주 북이산업단지 조성사업 사후환경영향조사 용역
C20220079,타지키스탄 CARs-4/QCBS-01 도로 업그레이드 건설 기본 및 실시설계,구조부,준공,비주관사,20220079,01030_C20220079,01030_구조\20220079 타지키스탄 CARs-4QCBS-01 도로 업그레이드 건설 기본 및 실시설계
C20220090,예산군 소규모공공시설 안전점검 및 정비계획 수립용역,수자원부,준공,주관사,20220090,05010_C20220090,99999_준공\13. 수자원부\20220090 예산군 소규모공공시설 안전점검 및 정비계획 수립용역
C20220094,상계1-3 소구역 하수관로 정비사업 기본 및 실시설계용역,상하수도부,준공,비주관사,20220094,07010_C20220094,07010_상하수도\Y20220094 상계1-3 소구역 하수관로 정비사업 기본 및 실시설계 용역
C20220100,충북선 오송~청주간 석화건널목 입체화공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20220100,03020_C20220100,06010_환경\1팀\01.환경영향평가\@완료\20220100 I 성남복정1 환경보전방안
C20220102,고양창릉 공공주택지구 조성공사 실시설계용역,도시설계부,진행,비주관사,20220102,04020_C20220102,04020_도시설계\20220102 고양창릉 공공주택지구 조성공사 실시설계용역
C20220110,남부내륙철도 제3공구 노반 기본 및 실시설계 용역,철도설계부,진행,주관사,20220110,03010_C20220110,03010_철도\C20220110 남부내륙철도 제3공구 노반 기본 및 실시설계 용역
C20220111,남부내륙철도 제8공구 노반 기본 및 실시설계 용역,철도설계부,진행,비주관사,20220111,03010_C20220111,03010_철도\C20220111 남부내륙철도 제8공구 노반 기본 및 실시설계 용역
C20220116,송지천 등 5개 하천 하천재해예방사업 전략 및 소규모환경영향평가용역,환경사업부,준공,주관사,20220116,06010_C20220116,06010_환경\1팀\03.전략환경영향평가\20220116┃송지천 등 5개하천 재해예방사업 전략 및 소규모환경영향평가 용역
C20220123,군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계용역,상하수도부,준공,비주관사,20220123,07010_C20220123,07010_상하수도\Y20220123 군산공업용수도 노후관 개량사업(1차) 기본 및 실시설계
C20220125,충북선 증평~도안 등 5개소 방음벽 설치공사 감독권한대행 등 건설사업관리용역,철도건설관리부,준공,주관사,20220125,03020_C20220125,No folder
C20220126,호남선 서대전~가수원 등 6개소 방음벽 설치공사 감독권한대행 등 건설사업관리용역,철도건설관리부,준공,비주관사,20220126,03020_C20220126,No folder
C20220134,경기21 공공주택 03지구 및 04지구 사업타당성조사 용역,도시계획부,준공,주관사,20220134,04010_C20220134,04010_도시계획\2팀\2022-134. 경기21 공공주택 03지구 및 04지구 사업타당성조사 용역
C20220149,보청천권역 하천기본계획수립 전략환경영향평가용역,환경사업부,준공,비주관사,20220149,06010_C20220149,06010_환경\1팀\03.전략환경영향평가\@완료\20220149┃보청천권역 하천기본계획수립 전략환경영향평가
C20220150,신규 항만 기본계획 수립용역,항만부,준공,비주관사,20220150,07020_C20220150,07010_항만\20220150 (공동수행) 신규 항만 기본계획 수립용역
C20220151,광양만권경제자유구역 경도지구 오수처리계획 변경 용역,상하수도부,진행,주관사,20220151,07010_C20220151,07010_상하수도\Y20220151 광양만권경제자유구역 경도지구 오수처리계획 변경 용역
C20220163,광양시 도로건설 관리계획 및 농어촌도로 기본계획 수립 용역,교통부,준공,주관사,20220163,01050_C20220163,01050_교통\20220163 광양시 도로건설 관리계획 및 농어촌도로 기본계획 수립 용역
C20220166,풍암교차로 정체구간 교통처리 개선사업 기본 및 실시설계용역,도로부,준공,주관사,20220166,01010_C20220166,01010_도로\20220166_풍암교차로 정체구간 교통처리개선사업 기본 및 실시설계 용역(광주광역시)
C20220170,신림~봉천터널 도로건설공사(1공구) 지하차도진출입부 위치변경 설계용역 인력지원,도로부,진행,주관사,20220170,01010_C20220170,01010_도로\20220170_신림-봉천터널 도로건설공사(1공구) 지하차도 진출입부 위치변경 설계용역 인력지원
C20220182,신안 비금~암태 도로건설공사 전략 및 환경영향평가용역,환경사업부,진행,주관사,20220182,06010_C20220182,06010_환경\1팀\01.환경영향평가\20220182┃신안 비금-암태 도로건설공사 전략 및 환경영향평가
C20220186,(재)삼성개발공원묘원 자연장지 조성사업 도시관리계획 변경 및 실시계획인가 용역(환경),환경사업부,진행,주관사,20220186,06010_C20220186,06010_환경\2팀\01.환경영향평가\2022186┃삼성개발공원묘원 자연장지 조성사업(환경)
C20220188,무주 설천~무풍 도로시설개량공사 교통영향평가용역,교통부,준공,주관사,20220188,01050_C20220188,"01050_교통\0000005  준공 프로젝트   ▶ 준공된 과업(AS포함)은 폴더전체를 이동시켜 주세요\01 교통법정계획(준공폴더, 삭제금지, 주의요망)\20220188 무주 설천~무풍 도로시설개량공사 교통영향평가"
C20220189,안산장상 공공주택지구 지구외도로(접속시설) 조사설계용역,구조부,진행,주관사,20220189,01030_C20220189,01030_구조\20220189 안산장상 공공주택지구 지구외도로(접속시설) 조사설계용역
C20220190,파크골프장 추가 조성 소규모환경영향평가 용역,환경사업부,준공,주관사,20220190,06010_C20220190,06010_환경\2팀\04.소규모환경영향평가\20220190ㅣ파크골프장 추가조성 소규모환경영향평가
C20220193,신안산선 학온역 사후환경영향조사 용역,환경사업부,진행,주관사,20220193,06010_C20220193,No folder
C20220194,신안산선 국제테마파크역 사후환경영향조사 용역,환경사업부,진행,주관사,20220194,06010_C20220194,No folder
C20220195,신안산선 매화역 사후환경영향조사 용역,환경사업부,진행,주관사,20220195,06010_C20220195,No folder
C20220201,김포 운양지구 도시개발사업 조사설계 용역,도시계획부,진행,주관사,20220201,04010_C20220201,04010_도시계획\3팀\2022-201. 김포 운양지구 도시개발사업 조사설계 용역
C20220202,연천군 전곡읍 은대리 공공지원민간임대주택 공급촉진지구 조사설계용역,도시계획부,진행,주관사,20220202,04010_C20220202,04010_도시계획\1팀\2022-202. 연천군 전곡읍 은대리 공공지원민간임대주택 공급촉진지구 조사설계용역(재해포함)
C20220203,연천군 전곡읍 은대리 공공지원민간임대주택 공급촉진지구 조사설계용역(재해),도시계획부,진행,주관사,20220203,04010_C20220203,No folder
C20220204,연천군 전곡읍 은대리 공공지원민간임대주택 공급촉진지구 조사설계용역(환경),환경사업부,진행,주관사,20220204,06010_C20220204,06010_환경\1팀\03.전략환경영향평가\20220204┃연천군 전곡읍 은대리 공공지원민간임대주택 공급촉진지구 조사설계용역(환경)
C20220205,봉담분천지구 도시개발사업 도시계획 설계 및 기술행정자문 용역,도시계획부,진행,주관사,20220205,04010_C20220205,04010_도시계획\2팀\2022-205. 봉담분천지구 도시개발사업 도시계획 설계 및 기술행정자문 용역
C20220206,봉담분천지구 도시개발사업 소규모환경영향평가 용역,환경사업부,진행,주관사,20220206,06010_C20220206,06010_환경\2팀\04.소규모환경영향평가\20220206ㅣ봉담분천지구 도시개발사업 소규모환경영향평가
C20220207,봉담분천지구 도시개발사업 재해영향평가 용역,도시계획부,진행,주관사,20220207,04010_C20220207,04010_도시계획\2팀\2022-207. 봉담분천지구 도시개발사업 재해영향평가 용역
C20220210,베트남 흥옌성 산업단지 1구역 사업타당성 조사용역,도시계획부,준공,주관사,20220210,04010_C20220210,04010_도시계획\2팀\00 준공과업\2022-210. 베트남 흥옌성 산업단지 1구역 사업타당성 조사용역
C20220215,에티오피아 아디스아바바 강변개발 마스터플랜 수립지원 및 Sheger강 상류 수질 및 수변정화 사업 PMC 용역,도시계획부,준공,비주관사,20220215,04010_C20220215,04010_도시계획\3팀\2022-215. 에티오피아 아디스아바바 강변개발 마스터플랜 수립지원 및 Sheger강 상류 수질 및 수변정화 사업
C20220216,상남특별 농공단지계획(변경) 수립용역,도시계획부,진행,주관사,20220216,04010_C20220216,04010_도시계획\창원팀\2022-216. 상남특별 농공단지계획(변경) 수립용역
C20220218,제천~영월간 고속도로 건설공사 기본 및 실시설계(제4공구),도로부,진행,주관사,20220218,01010_C20220218,01010_도로\20220218_제천~영월간 고속도로 건설공사기본 및 실시설계용역(4공구)
C20220219,소하천구역 지정 및 지형도면고시(후동소하천 외 2개소 소하천정비사업) 용역,수자원부,준공,주관사,20220219,05010_C20220219,99999_준공\13. 수자원부\20220219 소하천구역 지정 및 지형도면고시(후동소하천 외 2개소 소하천정비사업) 용역
C20220220,송도국제도시 교통영향평가(변경) 용역,교통부,진행,주관사,20220220,01050_C20220220,01050_교통\20220220 송도국제도시 교통영향평가(변경) 용역
C20220222,원주 무실동 공공지원 민간임대주택사업 기본계획 및 지구단위계획 수립 용역,도시계획부,진행,주관사,20220222,04010_C20220222,04010_도시계획\1팀\2022-222. 원주 무실동 공공지원민간임대주택 기본계획 및 지구단위계획 수립 용역
C20220223,영동대로 지하공간 복합개발 4공구 건설공사(토목) 변경설계,구조부,준공,비주관사,20220223,01030_C20220223,01030_구조\20220223 영동대로 지하공간 복합개발 4공구 변경설계
C20220224,신대방삼거리역 ○○주택조합 주택건설사업 도시계획 인허가 용역,도시계획부,진행,주관사,20220224,04010_C20220224,04010_도시계획\1팀\2022-224. 신대방삼거리역 00주택조합 주택건설사업 도시계획 인허가 용역
C20220226,서울 신길2 도심공공주택 복합사업 교통영향평가용역,교통부,진행,주관사,20220226,01050_C20220226,01050_교통\20220226 서울 신길2 도심공공주택 복합사업 교통영향평가용역
C20220227,영월에코윈드(2단계) 조성사업 토목 기본 및 실시설계 용역,도시설계부,진행,주관사,20220227,04020_C20220227,04020_도시설계\20220227 영월에코윈드(2단계) 조성사업 토목 기본 및 실시설계 용역
C20220228,국도31호선 인제상남-기린 도로건설공사 전략 및 환경영향평가용역,환경사업부,진행,주관사,20220228,06010_C20220228,06010_환경\1팀\01.환경영향평가\20220228┃국도31호선 인제 상남~기린 도로건설공사 전략 및 환경영향평가용역
C20220240,성남복정2 공공주택지구 환경보전방안 검토서 작성용역(3차),환경사업부,준공,주관사,20220240,06010_C20220240,06010_환경\1팀\01.환경영향평가\@완료\20220240ㅣ성남복정2 환경보전방안(3차)
C20220241,천안~청주공항 복선전철 노반 기본 및 실시설계용역,철도설계부,진행,주관사,20220241,03010_C20220241,03010_철도\[프로젝트 실행예산서]_승인완료 스캔본\20220241 천안~청주공항 복선전철 노반 기본 및 실시설계용역
C20220242,필리핀 MRT 7호선 Independent Consultant 사업,철도설계부,진행,주관사,20220242,03010_C20220242,03010_철도\C20220242 필리핀 MRT 7호선 Independent Consultant 사업
C20220243,태안 근흥 정죽~두야 도로건설공사 전략 및 환경영향평가,환경사업부,진행,주관사,20220243,06010_C20220243,06010_환경\1팀\01.환경영향평가\20220243┃태안 근흥 정죽~두야 전략 및 환경영향평가
C20220244,평택 지제역 도시개발사업 조사설계용역,도시계획부,진행,주관사,20220244,04010_C20220244,04010_도시계획\3팀\2022-0244. 평택지제역 도시개발사업 조사설계용역
C20220245,평택 지제역 도시개발사업 전략환경영향평가용역,환경사업부,진행,주관사,20220245,06010_C20220245,06010_환경\1팀\03.전략환경영향평가\20220245ㅣ평택 지제역 도시개발사업 전략환경영향평가
C20220251,위례신사선 도시철도 민간투자사업 환경영향평가 용역,환경사업부,준공,주관사,20220251,06010_C20220251,06010_환경\2팀\01.환경영향평가\2022251ㅣ위례신사선 도시철도 민간투자사업 환경영향평가
C20220252,경부고속철도 갑천교 외 9개 교량 내진성능보강공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,주관사,20220252,03020_C20220252,No folder
C20220253,경부고속철도 팔곡고가 외 7개 교량 내진성능보강공사 감독권한대행 등 건설사업관리용역,철도건설관리부,진행,비주관사,20220253,03020_C20220253,No folder
