project_id,department_code,department,project_name,Status,Contractor,timestamp,remark,contract_exists,specification_exists,initiation_exists,agreement_exists,budget_exists,deliverable1_exists,deliverable2_exists,completion_exists,certificate_exists,evaluation_exists,contract_count,specification_count,initiation_count,agreement_count,budget_count,deliverable1_count,deliverable2_count,completion_count,certificate_count,evaluation_count
20220052,99999,99999_교통부,시흥시 도로건설·관리계획 수립 용역(자전거이용 활성화계획 수립 포함),진행,Unknown,2025-03-07 23:20:26,No directory (Project ID 20220052 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220053,99999,99999_교통부,포천시 도로건설관리계획 및 농어촌도로 기본(정비)계획 수립 용역,준공,Unknown,2025-03-07 23:20:26,No directory (Project ID 20220053 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220163,99999,99999_교통부,광양시 도로건설 관리계획 및 농어촌도로 기본계획 수립 용역,준공,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220163 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220188,99999,99999_교통부,무주 설천~무풍 도로시설개량공사 교통영향평가용역,준공,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220188 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220220,99999,99999_교통부,송도국제도시 교통영향평가(변경) 용역,진행,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220220 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220226,99999,99999_교통부,서울 신길2 도심공공주택 복합사업 교통영향평가용역,진행,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220226 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230008,99999,99999_교통부,대중교통 실태분석 및 버스체계 용역,준공,Unknown,2025-03-07 23:20:28,No directory (Project ID 20230008 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230045,99999,99999_교통부,진도군 도로건설 관리계획 및 농어촌도로 기본계획 수립용역,준공,Unknown,2025-03-07 23:20:28,No directory (Project ID 20230045 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230053,99999,99999_교통부,김포시 도로건설 관리계획 수립 용역,준공,Unknown,2025-03-07 23:20:28,No directory (Project ID 20230053 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230089,99999,99999_교통부,수원시 주차장 수급실태조사 및 타당성 조사용역,준공,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230089 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230119,99999,99999_교통부,성남시 도시교통정비 중기계획 수립 용역,준공,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230119 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230126,99999,99999_교통부,나주 에너지 국가산업단지 연계교통체계구축대책 수립 및 교통영향평가 용역,진행,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230126 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230131,99999,99999_교통부,장성 동화~서삼 국가지원지방도 건설공사 교통영향평가용역,진행,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230131 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230182,99999,99999_교통부,남해 서면-여수 신덕 국도건설공사 교통안전시설진단 및 교통영향평가용역,준공,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230182 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230188,99999,99999_교통부,부천대장 공공주택지구 광역교통개선대책 변경수립 용역,진행,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230188 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230189,99999,99999_교통부,공동주택(23년 경기북부1권역) 교통영향평가 용역,진행,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230189 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230235,99999,99999_교통부,옥정~포천 광역철도 건설사업 교통영향평가 용역,준공,Unknown,2025-03-07 23:20:31,No directory (Project ID 20230235 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230252,99999,99999_교통부,산살바도르 버스교통 현대화사업,진행,Unknown,2025-03-07 23:20:31,No directory (Project ID 20230252 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240024,99999,99999_교통부,군도15호선(오용~적량) 확포장공사 교통시설 안전진단 용역,진행,Unknown,2025-03-07 23:20:31,No directory (Project ID 20240024 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240028,99999,99999_교통부,고양시 주차장 입체화방안 타당성 검토용역,진행,Unknown,2025-03-07 23:20:31,No directory (Project ID 20240028 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240031,99999,99999_교통부,양산시 주차장 수급 및 안전관리 실태조사 용역,준공,Unknown,2025-03-07 23:20:31,No directory (Project ID 20240031 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240070,99999,99999_교통부,밀양시 도로건설 관리계획 및 농어촌도로 기본 정비계획 수립용역,진행,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240070 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240094,99999,99999_교통부,성남 고등동 공공지원민간임대주택 공급촉진지구 조사설계용역(교통),진행,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240094 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240104,99999,99999_교통부,봉원~상리 3차선 확장공사 교통안전진단용역,준공,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240104 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240105,99999,99999_교통부,대전광역시 도로건설.관리계획 수립용역,진행,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240105 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240115,99999,99999_교통부,2024년 공용노선 교통시설안전진단 및 소통진단 엔지니어링,준공,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240115 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240129,99999,99999_교통부,2030 도로건설 관리계획 수립 용역,진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240129 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240141,99999,99999_교통부,의정부시 주차장 수급 및 안전관리 실태조사용역,진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240141 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240175,99999,99999_교통부,포항 기업혁신파크 통합개발계획 교통영향평가,진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240175 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240184,99999,99999_교통부,공동주택(24년 울산경남권역)교통영향평가용역,진행,Unknown,2025-03-07 23:20:34,No directory (Project ID 20240184 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240222,99999,99999_교통부,군포시 도시교통정비 중기계획 수립 및 지속가능 교통물류발전계획 용역,진행,Unknown,2025-03-07 23:20:34,No directory (Project ID 20240222 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080183,99999,99999_구조부,탄천변 동측도로 확장공사 실시설계용역,진행,비주관사,2025-03-07 23:20:22,No directory (Project ID 20080183 not found for department 99999),1,1,1,1,1,1,1,1,0,1,3,3,3,3,3,3,3,3,0,1
20170001,99999,99999_구조부,미얀마 우정의 교량(Dala) 건설사업 설계 및 감리,진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20170001 not found for department 99999),1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,1,3,3,1
20180053,99999,99999_구조부,아르메니아-조지아 국경Bagratashen교량 건설 시공감리용역,진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20180053 not found for department 99999),1,0,0,1,1,1,0,1,1,0,3,0,0,3,3,3,0,3,3,0
20190217,99999,99999_구조부,금호워터폴리스 산업단지 진입도로 건설 기본 및 실시설계용역,준공,비주관사,2025-03-07 23:20:24,No directory (Project ID 20190217 not found for department 99999),1,1,1,1,1,1,1,1,0,0,3,3,3,1,3,3,3,3,0,0
20210237,99999,99999_구조부,베트남 북부 산악지방 교통 연결사업-조달지원 및 시공감리 용역,진행,Unknown,2025-03-07 23:20:26,No directory (Project ID 20210237 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220079,99999,99999_구조부,타지키스탄 CARs-4/QCBS-01 도로 업그레이드 건설 기본 및 실시설계,준공,Unknown,2025-03-07 23:20:26,No directory (Project ID 20220079 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220189,99999,99999_구조부,안산장상 공공주택지구 지구외도로(접속시설) 조사설계용역,진행,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220189 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220223,99999,99999_구조부,영동대로 지하공간 복합개발 4공구 건설공사(토목) 변경설계,준공,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220223 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230029,99999,99999_구조부,남양주왕숙 국도47호선 이설(지하화)공사 T/K 입찰(기본)설계 용역,준공,Unknown,2025-03-07 23:20:28,No directory (Project ID 20230029 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230111,99999,99999_구조부,향남2택지 지구 내 기반시설 설치공사 설계용역,진행,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230111 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230128,99999,99999_구조부,2023년 교량 내진성능평가 및 내진보강 설계용역(1구간),준공,Unknown,2025-03-07 23:20:29,No directory (Project ID 20230128 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230159,99999,99999_구조부,남양주왕숙 국도47호선 이설(지하화)공사 T/K 실시설계 용역,진행,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230159 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230184,99999,99999_구조부,소안~구도 연도교 개설공사 기본 및 실시설계용역,진행,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230184 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230203,99999,99999_구조부,잠비아 페이라(Feira) 교량 타당성 조사 및 실시설계,진행,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230203 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230216,99999,99999_구조부,광주송정~순천 철도건설 제4공구 건설공사 입찰설계 (구조),준공,Unknown,2025-03-07 23:20:30,No directory (Project ID 20230216 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230239,99999,99999_구조부,필리핀 PGN교량 건설사업 실시설계 및 입찰지원,진행,Unknown,2025-03-07 23:20:31,No directory (Project ID 20230239 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230240,99999,99999_구조부,고속국도 제30호 서산~영덕선 대산~당진간 건설공사(제3공구) 대안제시형 낙찰제 설계용역,준공,Unknown,2025-03-07 23:20:31,No directory (Project ID 20230240 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240056,99999,99999_구조부,캄보디아 지속가능한 농촌 연결성(교량) 개선사업 설계감리,진행,Unknown,2025-03-07 23:20:32,No directory (Project ID 20240056 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240140,99999,99999_구조부,"""송산그린시티 서측지구 도시물순환 및 블루그린네트워크(1단계) 조성공사(제2공구)"" T/K 기본설계 용역",진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240140 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240145,99999,99999_구조부,고속국도 제30호 서산~영덕선 대산~당진간 건설공사(제3공구) 대안제시형 낙찰제 반영설계용역,준공,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240145 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240160,99999,99999_구조부,몽골 울란바토르 대용량 대중교통 메트로사업 PMC,진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240160 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240171,99999,99999_구조부,광주송정~순천 철도건설 제4공구 건설공사 실시설계(구조),진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240171 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240179,99999,99999_구조부,서울도시철도7호선 청라국제도시연장 추가정거장(005-1) 건설공사 기술제안 입찰용역,진행,Unknown,2025-03-07 23:20:33,No directory (Project ID 20240179 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240207,99999,99999_구조부,캄보디아-한국 우정의 교량 실시설계 및 입찰지원 감리,진행,Unknown,2025-03-07 23:20:34,No directory (Project ID 20240207 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240217,99999,99999_구조부,계양~강화 고속도로 건설공사 (제7공구) 기본설계 용역,진행,Unknown,2025-03-07 23:20:34,No directory (Project ID 20240217 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070089,99999,99999_도로부,인천가정 경명로 연결도로외 3개도로 기본 및 실시설계용역,준공,비주관사,2025-03-07 23:20:22,No directory (Project ID 20070089 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,3,3,2,0
20070232,99999,99999_도로부,김해 복합스포츠 레저시설 조성사업 설계감리 용역,진행,Unknown,2025-03-07 23:20:22,No directory (Project ID 20070232 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080085,99999,99999_도로부,시흥시 죽율-장현-목감간 도로 기본 및 실시설계용역,진행,주관사,2025-03-07 23:20:22,No directory (Project ID 20080085 not found for department 99999),1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1
20170045,99999,99999_도로부,하남감일 공공주택지구 주변도로 조사설계용역,진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20170045 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,1,3,3,3,3,2,0
20180019,99999,99999_도로부,고레-마샤-테피 도로 디자인 빌드 프로젝트 개념설계 검토 및 시공감리용역,진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20180019 not found for department 99999),1,0,0,1,1,1,1,1,1,0,3,0,0,3,3,3,1,3,3,0
20180098,99999,99999_도로부,E-60 Highway Chumateleti-Khevi 구간 설계검토 및 시공감리 사업(조지아),진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20180098 not found for department 99999),1,0,0,1,1,0,0,1,1,0,3,0,0,3,3,0,0,2,3,0
20180135,99999,99999_도로부,만흥동 마래2터널 우회도로 개설공사 기본 및 실시설계용역,진행,비주관사,2025-03-07 23:20:23,No directory (Project ID 20180135 not found for department 99999),1,1,1,1,1,0,0,0,0,0,3,2,3,3,1,0,0,0,0,0
20180160,99999,99999_도로부,"탄자니아 다르에스살람 BRT 외 접속도로 설계검토, 실시설계 및 시공감리 용역(Phase2)",진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20180160 not found for department 99999),1,0,0,1,1,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0
20180168,99999,99999_도로부,에티오피아 감리 Dinke-Sawla Road Preject,진행,주관사,2025-03-07 23:20:23,No directory (Project ID 20180168 not found for department 99999),1,1,0,1,1,1,0,1,1,0,3,3,0,3,3,3,0,3,3,0
20190011,99999,99999_도로부,Project Implementation Consultants for SASEC Road Connectivity Project-II(방글라데시),진행,비주관사,2025-03-07 23:20:23,No directory (Project ID 20190011 not found for department 99999),1,1,0,1,1,0,0,0,1,0,3,1,0,3,3,0,0,0,2,0
20200039,99999,99999_도로부,해남 어불도 연륙교 개설사업 기본 및 실시설계용역,진행,Unknown,2025-03-07 23:20:24,No directory (Project ID 20200039 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200058,99999,99999_도로부,국제교류복합지구 도로개선 기본 및 실시설계 용역(3공구),준공,비주관사,2025-03-07 23:20:24,"Z:99999_준공\01. 도로, 공항부\2020058 국제교류복합지구 도로개선 기본 및 실시설계(서울시 32억)",1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,1,3,3,1
20200131,99999,99999_도로부,미얀마 GMS Highway Modernization Project 설계 및 감리용역,진행,비주관사,2025-03-07 23:20:24,No directory (Project ID 20200131 not found for department 99999),1,1,0,1,1,0,0,0,0,1,3,2,0,3,3,0,0,0,0,1
20200184,99999,99999_도로부,네팔 SASEC Highway Improvement Projcet,진행,주관사,2025-03-07 23:20:24,No directory (Project ID 20200184 not found for department 99999),1,0,0,1,1,1,1,1,1,0,3,0,0,3,3,3,1,3,3,0
20200208,99999,99999_도로부,고모IC-송우간 도로 확.포장 공사 기본 및 실시설계용역,진행,Unknown,2025-03-07 23:20:24,No directory (Project ID 20200208 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210037,99999,99999_도로부,고속국도 제400호 수도권 제2순환선 안산~인천 건설공사 기본 및 실시설계(제1공구),진행,Unknown,2025-03-07 23:20:25,No directory (Project ID 20210037 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210156,99999,99999_도로부,고양창릉 강변북로 확장 및 화전역-BRT정류장 연계 조사설계용역,진행,Unknown,2025-03-07 23:20:25,No directory (Project ID 20210156 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210210,99999,99999_도로부,용인 포곡스마트 물류단지 진입도로 설계 및 건설단계 건설사업관리용역,진행,주관사,2025-03-07 23:20:25,No directory (Project ID 20210210 not found for department 99999),1,1,1,0,1,1,1,1,0,0,3,3,3,0,2,3,3,3,0,0
20210235,99999,99999_도로부,신림~봉천 터널 도로건설공사(1공구) 환기소 이전 설계비 인력지원,준공,주관사,2025-03-07 23:20:26,No directory (Project ID 20210235 not found for department 99999),1,1,1,0,1,1,1,1,0,0,3,3,1,0,3,3,3,3,0,0
20210251,99999,99999_도로부,국도37호선 양평옥천-가평설악 도로건설공사 기본 및 실시설계용역,준공,비주관사,2025-03-07 23:20:26,No directory (Project ID 20210251 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20220020,99999,99999_도로부,남원 주천~고기 국가지원지방도 시설개량공사 기본 및 실시설계용역,진행,비주관사,2025-03-07 23:20:26,No directory (Project ID 20220020 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,1,0
20220166,99999,99999_도로부,풍암교차로 정체구간 교통처리 개선사업 기본 및 실시설계용역,준공,Unknown,2025-03-07 23:20:27,No directory (Project ID 20220166 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220170,99999,99999_도로부,신림~봉천터널 도로건설공사(1공구) 지하차도진출입부 위치변경 설계용역 인력지원,진행,주관사,2025-03-07 23:20:27,No directory (Project ID 20220170 not found for department 99999),1,1,1,0,1,1,1,1,0,0,3,3,3,0,2,3,3,2,0,0
20220218,99999,99999_도로부,제천~영월간 고속도로 건설공사 기본 및 실시설계(제4공구),진행,주관사,2025-03-07 23:20:27,No directory (Project ID 20220218 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,2,3,3,0
20230018,99999,99999_도로부,제2경춘국도(남양주~춘천) 도로건설공사(제3공구) 실시설계용역,진행,비주관사,2025-03-07 23:20:28,No directory (Project ID 20230018 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,2,0
20230040,99999,99999_도로부,신림~봉천 터널 도로건설공사(1공구) 환기시설 기준 변경 설계 인력지원,진행,주관사,2025-03-07 23:20:28,No directory (Project ID 20230040 not found for department 99999),1,1,0,0,1,0,0,1,0,0,2,3,0,0,3,0,0,3,0,0
20230043,99999,99999_도로부,네팔 Road Safety Management PMC,진행,Unknown,2025-03-07 23:20:28,No directory (Project ID 20230043 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230066,99999,99999_도로부,국지도23호선 안성 대덕~용인 남사 도로건설공사 등 사전기획조사용역,준공,주관사,2025-03-07 23:20:29,No directory (Project ID 20230066 not found for department 99999),1,1,1,1,1,1,0,1,1,0,1,3,3,1,3,3,0,3,3,0
20230136,99999,99999_도로부,호국로(학정삼거리) 입체화사업 기본 및 실시설계용역,준공,주관사,2025-03-07 23:20:29,No directory (Project ID 20230136 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,2,0
20230149,99999,99999_도로부,수서역세권 공공주택지구 조사설계용역 중 밤고개로 보완설계 및 실시계획 변경인가,진행,주관사,2025-03-07 23:20:30,No directory (Project ID 20230149 not found for department 99999),1,1,0,1,1,1,1,1,1,0,3,3,0,1,1,3,3,3,2,0
20230153,99999,99999_도로부,고속국도 제55호 중앙선(김해공항~대동) 확장공사 타당성 및 기본설계 엔지니어링,진행,주관사,2025-03-07 23:20:30,No directory (Project ID 20230153 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230185,99999,99999_도로부,성남~장호원(6-1공구) STA.1+742지점 교량설계 용역,진행,주관사,2025-03-07 23:20:30,No directory (Project ID 20230185 not found for department 99999),1,1,1,0,1,1,1,1,0,0,3,3,1,0,3,3,1,1,0,0
20230191,99999,99999_도로부,소양교 보도육교 실시설계 용역계약,진행,주관사,2025-03-07 23:20:30,No directory (Project ID 20230191 not found for department 99999),1,1,0,0,1,1,1,1,0,0,2,2,0,0,1,3,3,2,0,0
20230193,99999,99999_도로부,2023년 6~7월 집중호우 지방도 재해복구사업 실시설계용역,준공,주관사,2025-03-07 23:20:30,No directory (Project ID 20230193 not found for department 99999),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20240004,99999,99999_도로부,국도31호선 영월군 북면 문곡~연덕 도로 조사 기술지원,준공,주관사,2025-03-07 23:20:31,No directory (Project ID 20240004 not found for department 99999),1,1,1,1,1,1,1,1,0,0,1,3,2,3,1,3,3,3,0,0
20240029,99999,99999_도로부,북면 농어촌도로103호(백담선) 도로교통 개선사업 타당성조사 및 기본계획 검토 용역,준공,주관사,2025-03-07 23:20:31,No directory (Project ID 20240029 not found for department 99999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240042,99999,99999_도로부,수도교~벌리신호등 간 도시계획도로 개설 실시설계(보완) 용역,준공,주관사,2025-03-07 23:20:31,No directory (Project ID 20240042 not found for department 99999),1,1,1,0,1,1,1,1,1,0,3,3,2,0,2,3,3,3,3,0
