project_id,department_code,department,project_name,Status,Contractor,timestamp,remark,contract_exists,specification_exists,initiation_exists,agreement_exists,budget_exists,deliverable1_exists,deliverable2_exists,completion_exists,certificate_exists,evaluation_exists,contract_count,specification_count,initiation_count,agreement_count,budget_count,deliverable1_count,deliverable2_count,completion_count,certificate_count,evaluation_count
20210135,06010,06010_환경사업부,아산국가산업단지(우정지구)유보지 조성사업 환경영향평가 용역,진행,주관사,2025-03-03 23:58:45,Z:06010_환경\1팀\01.환경영향평가\20210135ㅣ아산국가산업단지(우정지구)유보지 개발사업,1,1,1,1,1,1,1,0,0,0,3,3,3,1,3,3,3,0,0,0
20210199,06010,06010_환경사업부,황룡강 송정지구 소규모환경영향평가용역,준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210199 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210204,06010,06010_환경사업부,섬진강댐 및 섬진강댐 하류권역 하천기본계획 전략환경영향평가용역,준공,비주관사,2025-03-03 23:58:45,Z:06010_환경\2팀\03.전략환경영향평가\2021204ㅣ섬진강댐 및 섬진강댐하류권역 전략환경영향평가,1,1,1,1,0,1,1,1,1,0,3,3,3,3,0,3,3,3,3,0
20210218,06010,06010_환경사업부,축산자원개발부 이전사업 전략환경영향평가 용역,준공,Unknown,2025-03-03 23:58:45,No directory (Project ID 20210218 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220004,06010,06010_환경사업부,세종 눌왕지구 도시개발사업 조사설계용역(환경),진행,주관사,2025-03-03 23:58:46,Z:06010_환경\1팀\01.환경영향평가\20220004ㅣ세종 눌왕지구 도시개발사업 조사설계용역(환경),1,0,0,0,1,1,0,1,0,0,2,0,0,0,3,1,0,1,0,0
20220116,06010,06010_환경사업부,송지천 등 5개 하천 하천재해예방사업 전략 및 소규모환경영향평가용역,준공,주관사,2025-03-03 23:58:46,Z:06010_환경\1팀\03.전략환경영향평가\20220116┃송지천 등 5개하천 재해예방사업 전략 및 소규모환경영향평가 용역,1,1,1,1,1,1,1,0,1,0,3,3,3,3,3,3,3,0,3,0
20220149,06010,06010_환경사업부,보청천권역 하천기본계획수립 전략환경영향평가용역,준공,비주관사,2025-03-03 23:58:46,Z:06010_환경\1팀\03.전략환경영향평가\@완료\20220149┃보청천권역 하천기본계획수립 전략환경영향평가,1,1,1,1,1,1,1,1,1,0,1,3,3,3,3,3,1,3,3,0
20220186,06010,06010_환경사업부,(재)삼성개발공원묘원 자연장지 조성사업 도시관리계획 변경 및 실시계획인가 용역(환경),진행,주관사,2025-03-03 23:58:47,Z:06010_환경\2팀\01.환경영향평가\2022186┃삼성개발공원묘원 자연장지 조성사업(환경),1,1,0,0,1,1,0,0,0,0,3,3,0,0,3,3,0,0,0,0
20220190,06010,06010_환경사업부,파크골프장 추가 조성 소규모환경영향평가 용역,준공,주관사,2025-03-03 23:58:47,Z:06010_환경\2팀\04.소규모환경영향평가\20220190ㅣ파크골프장 추가조성 소규모환경영향평가,1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20220240,06010,06010_환경사업부,성남복정2 공공주택지구 환경보전방안 검토서 작성용역(3차),준공,주관사,2025-03-03 23:58:47,Z:06010_환경\1팀\01.환경영향평가\@완료\20220240ㅣ성남복정2 환경보전방안(3차),1,1,1,0,1,1,1,1,1,0,3,2,3,0,3,1,3,3,2,0
20220243,06010,06010_환경사업부,태안 근흥 정죽~두야 도로건설공사 전략 및 환경영향평가,진행,주관사,2025-03-03 23:58:47,Z:06010_환경\1팀\01.환경영향평가\20220243┃태안 근흥 정죽~두야 전략 및 환경영향평가,1,1,1,0,1,1,0,1,1,0,3,3,3,0,2,3,0,3,3,0
20220251,06010,06010_환경사업부,위례신사선 도시철도 민간투자사업 환경영향평가 용역,준공,주관사,2025-03-03 23:58:47,Z:06010_환경\2팀\01.환경영향평가\2022251ㅣ위례신사선 도시철도 민간투자사업 환경영향평가,1,1,0,0,1,1,0,1,0,0,3,3,0,0,3,3,0,3,0,0
20230046,06010,06010_환경사업부,당본지구 급경사지 붕괴위험지역 정비사업 소규모환경영향평가 용역,준공,주관사,2025-03-03 23:58:48,Z:06010_환경\1팀\04.소규모환경영향평가\20230046┃당본지구 급경사지 붕괴위험지역 정비사업 소규모환경영향평가 용역,1,1,1,0,1,1,1,1,1,0,3,3,3,0,3,3,2,3,1,0
20230177,06010,06010_환경사업부,안양천 파크골프장18홀 소규모 환경영향평가 용역,준공,Unknown,2025-03-03 23:58:49,No directory (Project ID 20230177 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230199,06010,06010_환경사업부,용인~광주 고속화도로 민간투자사업 전략환경영향평가 용역,진행,주관사,2025-03-03 23:58:50,Z:06010_환경\1팀\03.전략환경영향평가\20230199ㅣ용인~광주 고속화도로 민간투자사업 전략환경영향평가,1,1,1,0,1,1,1,0,1,0,3,3,1,0,3,3,1,0,2,0
20230202,06010,06010_환경사업부,안양천 파크골프장 소규모환경영향평가 용역,준공,주관사,2025-03-03 23:58:50,Z:06010_환경\1팀\04.소규모환경영향평가\@완료\(완료) 20230202┃안양천 금천구 파크골프장 소규모환경영향평가 용역,1,1,1,0,1,1,1,1,1,0,3,3,3,0,3,3,3,3,2,0
20230222,06010,06010_환경사업부,평택~오송 2복선화 건설사업 사후환경영향조사용역,진행,주관사,2025-03-03 23:58:50,Z:06010_환경\2팀\02.사후환경영향조사\20230222ㅣ평택~오송 2복선화 건설사업 사후환경영향조사용역,1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230234,06010,06010_환경사업부,남한강 에스파크CC 사후환경영향조사용역(공사시) 및 환경보전방안 (1분기),준공,주관사,2025-03-03 23:58:50,Z:06010_환경\1팀\02.사후환경영향조사\20240009 I 남한강 에스파크CC 조성사업 사후환경영향조사 용역\20230234 I 남한강 에스파크CC 사후환경영향조사용역(공사시) 및 환경보전방안 (1분기),1,1,1,0,1,1,1,1,1,0,3,3,3,0,3,3,2,3,1,0
20240021,06010,06010_환경사업부,아산연수원 內 환경영향평가 용역,준공,주관사,2025-03-03 23:58:51,Z:06010_환경\1팀\04.소규모환경영향평가\@완료\(완료) 20240021ㅣ아산연수원 內 야영장 조성에 대한 소규모 환경영향평가 용역,1,1,1,0,1,1,0,1,1,0,3,2,3,0,3,3,0,3,1,0
20240058,06010,06010_환경사업부,우가항 어촌정주어항 지정 및 어항개발계획수립 일반해역이용협의용역,준공,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240058 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240060,06010,06010_환경사업부,성남복정1 공공주택지구 환경보전방안 검토서 작성용역(2차),준공,주관사,2025-03-03 23:58:51,Z:06010_환경\1팀\01.환경영향평가\@완료\20240060 l 성남복정1 환경보전방안(2차),1,1,1,0,1,0,1,1,1,0,3,3,3,0,1,0,3,3,2,0
20240088,06010,06010_환경사업부,광주송정~순천 철도건설사업 환경영향평가,진행,Unknown,2025-03-03 23:58:51,No directory (Project ID 20240088 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240178,06010,06010_환경사업부,"월곶~판교 복선전철 건설사업(제2~5, 7, 9~10공구) 사후환경영향조사용역",진행,주관사,2025-03-03 23:58:52,"Z:06010_환경\2팀\02.사후환경영향조사\20240178ㅣ월곶_판교 복선전철 건설사업(제2_5, 7, 9_10공구) 사후환경영향조사용역",1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1
20180071,07010,07010_수자원부,한강(섬강~국가기점) 하천기본계획 수립 및 하천시설 관리대장 작성 용역,준공,비주관사,2025-03-03 23:58:43,No directory (Project ID 20180071 not found for department 07010),1,1,1,1,1,1,0,0,1,0,3,3,3,3,3,3,0,0,3,0
20180074,07010,07010_수자원부,남강 하천기본계획 및 하천시설관리대장작성 용역,준공,비주관사,2025-03-03 23:58:43,No directory (Project ID 20180074 not found for department 07010),1,1,1,1,1,1,0,1,0,0,3,3,3,3,2,3,0,2,0,0
20190123,07010,07010_수자원부,보청천권역 하천기본계획 및 하천시설관리대장작성용역,준공,비주관사,2025-03-03 23:58:43,No directory (Project ID 20190123 not found for department 07010),1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3
20200114,07010,07010_수자원부,서울특별시 자연재해저감 종합계획 수립 용역(강북지역),준공,비주관사,2025-03-03 23:58:44,No directory (Project ID 20200114 not found for department 07010),1,1,1,1,1,1,0,1,1,0,3,3,3,3,1,3,0,3,3,0
20210083,07010,07010_수자원부,주안지구 우수저류시설 설치사업 실시설계용역,준공,비주관사,2025-03-03 23:58:44,No directory (Project ID 20210083 not found for department 07010),1,1,1,1,1,0,0,1,0,0,3,2,2,3,3,0,0,2,0,0
20210101,07010,07010_수자원부,이천 친환경조성사업 외 1건 기본 및 실시설계 용역,준공,비주관사,2025-03-03 23:58:44,No directory (Project ID 20210101 not found for department 07010),1,1,1,0,1,1,1,1,0,0,3,3,3,0,3,3,3,3,0,0
20210242,07010,07010_수자원부,가사 자연재해위험개선지구 정비사업 실시설계용역,준공,주관사,2025-03-03 23:58:45,No directory (Project ID 20210242 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20210250,07010,07010_수자원부,윗배우니천(소하천) 정비사업 실시설계 용역,준공,주관사,2025-03-03 23:58:45,No directory (Project ID 20210250 not found for department 07010),1,1,1,1,1,1,0,0,0,0,3,1,3,2,1,1,0,0,0,0
20220056,07010,07010_수자원부,다산 자연재해위험개선지구 정비사업 실시설계 용역,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220056 not found for department 07010),1,1,1,1,1,1,1,0,1,0,3,3,3,3,3,3,3,0,3,0
20220073,07010,07010_수자원부,계실지구 다목적농촌용수개발사업 세부설계 외주용역,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220073 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20220090,07010,07010_수자원부,예산군 소규모공공시설 안전점검 및 정비계획 수립용역,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220090 not found for department 07010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220219,07010,07010_수자원부,소하천구역 지정 및 지형도면고시(후동소하천 외 2개소 소하천정비사업) 용역,준공,주관사,2025-03-03 23:58:47,No directory (Project ID 20220219 not found for department 07010),1,1,1,0,1,1,1,0,1,0,1,2,3,0,1,3,3,0,1,0
20220267,07010,07010_수자원부,용동천 외 1개 하천 재해복구사업 실시설계용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20220267 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230031,07010,07010_수자원부,보성군 조성 자연재해위험 개선지구 정비사업 타당성조사 및 기본계획수립용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230031 not found for department 07010),1,1,1,0,1,1,1,1,1,1,1,3,3,0,1,3,3,3,3,1
20230037,07010,07010_수자원부,소하천구역 지정 및 지형도면고시 용역(봉산소하천 외 4개소 소하천정비사업),준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230037 not found for department 07010),0,1,1,0,1,1,1,0,0,0,0,3,3,0,1,3,3,0,0,0
20230125,07010,07010_수자원부,귀조천외 2개소 소하천 정비사업 실시설계용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230125 not found for department 07010),1,1,1,1,1,1,1,0,1,1,3,3,3,3,2,3,3,0,3,1
20230142,07010,07010_수자원부,산장지구 다목적농촌용수개발사업 기본계획 용역,준공,비주관사,2025-03-03 23:58:49,No directory (Project ID 20230142 not found for department 07010),1,1,1,1,1,0,0,0,1,0,3,2,3,3,3,0,0,0,3,0
20230143,07010,07010_수자원부,덕산지구 배수개선사업 세부설계 용역,준공,Unknown,2025-03-03 23:58:49,No directory (Project ID 20230143 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230144,07010,07010_수자원부,고천암3지구 배수개선사업 세부설계 용역,준공,Unknown,2025-03-03 23:58:49,No directory (Project ID 20230144 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20230146,07010,07010_수자원부,양화 자연재해위험 개선지구 정비사업 실시설계용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230146 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230196,07010,07010_수자원부,병산항지구 자연재해위험개선지구 지정 타당성조사 및 기본계획수립 용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230196 not found for department 07010),1,1,1,1,1,1,1,1,1,0,1,3,3,3,2,3,1,3,3,0
20230205,07010,07010_수자원부,대연지구 자연재해위험개선지구지정 타당성 조사 및 기본계획수립 용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230205 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,3,3,3,0
20230223,07010,07010_수자원부,용문 내지천 재해복구 개선사업 기본 및 실시설계 용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230223 not found for department 07010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230078,08010,08010_안전진단부,국도35호선 하방교 등 7개소 정밀안전점검 기술용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230078 not found for department 08010),1,1,1,0,1,1,0,1,1,0,2,3,1,0,1,3,0,3,1,0
20230079,08010,08010_안전진단부,국도58호선 삼랑진교 등 8개소 정밀안전점검 등 기술용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230079 not found for department 08010),0,1,1,0,1,1,0,1,1,0,0,3,1,0,1,3,0,1,1,0
20230091,08010,08010_안전진단부,2023년도 구조물 정밀안전진단 및 성능평가 용역(대전충남 P6),준공,비주관사,2025-03-03 23:58:48,No directory (Project ID 20230091 not found for department 08010),1,1,1,0,1,1,0,1,1,1,3,3,2,0,1,3,0,1,3,2
20230092,08010,08010_안전진단부,2023년도 구조물 정밀안전진단 및 성능평가 용역(수도권 P3),준공,비주관사,2025-03-03 23:58:48,No directory (Project ID 20230092 not found for department 08010),1,1,1,0,1,1,0,1,1,1,1,3,1,0,1,3,0,2,2,2
20230117,08010,08010_안전진단부,2023년도 구조물 정밀안전점검·진단 및 성능평가 통합 용역(충북 S3),준공,비주관사,2025-03-03 23:58:49,No directory (Project ID 20230117 not found for department 08010),1,1,1,0,1,1,0,1,1,0,3,3,3,0,1,3,0,1,3,0
20230245,08010,08010_안전진단부,국도42호선 복술1교 등 20개 교량 정밀안전점검 및 성능평가 용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20230245 not found for department 08010),1,1,1,0,1,0,0,1,1,0,3,3,3,0,1,0,0,3,3,0
20240002,08010,08010_안전진단부,2024년도 경부고속선 광명~천안아산간 해창터널 외 5개소 시설물 1종 정밀안전진단 및 성능평가 용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20240002 not found for department 08010),0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
20240038,08010,08010_안전진단부,"명도초등학교 외 6교 제2,3종 옹벽 상반기 정기안전점검용역",준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240038 not found for department 08010),1,1,1,0,1,1,0,1,1,0,1,3,2,0,1,2,0,2,2,0
20240053,08010,08010_안전진단부,국도20호선 덕산1교 등 10개소 정밀안전점검 기술용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240053 not found for department 08010),1,1,1,0,1,1,0,1,1,0,2,3,3,0,1,3,0,3,3,0
20240054,08010,08010_안전진단부,국도2호선 완암교(상) 등 2개소 정밀안전진단 등 기술용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240054 not found for department 08010),1,1,1,0,1,1,0,1,1,0,3,3,2,0,1,3,0,3,1,0
20240061,08010,08010_안전진단부,2024년 구조물 정밀안전진단 및 성능평가 용역(충북 S5),준공,비주관사,2025-03-03 23:58:51,No directory (Project ID 20240061 not found for department 08010),1,1,1,1,1,1,0,0,1,0,3,2,2,1,1,3,0,0,1,0
20240065,08010,08010_안전진단부,태재육교 등 16개소 교량 정밀안전점검 용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240065 not found for department 08010),1,1,1,1,1,1,1,1,1,0,3,3,2,3,1,3,2,3,3,0
20240109,08010,08010_안전진단부,도안대교(하) 정밀안전진단 및 내진성능평가용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240109 not found for department 08010),1,1,1,0,1,1,0,1,1,0,1,3,2,0,1,3,0,3,1,0
20240186,08010,08010_안전진단부,서촌1교 외 3개소 내진성능평가 용역,준공,주관사,2025-03-03 23:58:52,No directory (Project ID 20240186 not found for department 08010),0,1,1,0,1,1,0,1,1,0,0,3,2,0,1,3,0,2,1,0
20250001,08010,08010_안전진단부,농로포장 및 배수로정비사업 실시설계용역,준공,주관사,2025-03-03 23:58:52,No directory (Project ID 20250001 not found for department 08010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190189,09010,09010_철도설계부,필리핀 LRT-2 서측연장사업 컨설팅용역,진행,주관사,2025-03-03 23:58:44,No directory (Project ID 20190189 not found for department 09010),1,1,0,1,1,0,0,1,0,0,3,3,0,3,3,0,0,2,0,0
20210214,09010,09010_철도설계부,춘천~속초 철도건설 제3공구 노반 실시설계용역,준공,비주관사,2025-03-03 23:58:45,No directory (Project ID 20210214 not found for department 09010),1,1,1,0,1,1,1,1,1,0,3,3,2,0,1,3,3,3,3,0
20220005,09010,09010_철도설계부,별내선 연장사업 예비타당성조사의 기술적 검토 및 비용추정,준공,주관사,2025-03-03 23:58:46,No directory (Project ID 20220005 not found for department 09010),1,0,0,0,1,1,0,0,1,0,2,0,0,0,1,3,0,0,1,0
20220041,09010,09010_철도설계부,호남선 원평천교 등 72개소 내진성능평가 및 실시설계 용역,진행,Unknown,2025-03-03 23:58:46,No directory (Project ID 20220041 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220110,09010,09010_철도설계부,남부내륙철도 제3공구 노반 기본 및 실시설계 용역,진행,주관사,2025-03-03 23:58:46,No directory (Project ID 20220110 not found for department 09010),1,1,1,1,0,1,1,1,1,0,3,3,3,2,0,3,3,3,3,0
20220111,09010,09010_철도설계부,남부내륙철도 제8공구 노반 기본 및 실시설계 용역,진행,비주관사,2025-03-03 23:58:46,No directory (Project ID 20220111 not found for department 09010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220241,09010,09010_철도설계부,천안~청주공항 복선전철 노반 기본 및 실시설계용역,진행,주관사,2025-03-03 23:58:47,No directory (Project ID 20220241 not found for department 09010),1,1,1,0,1,1,1,1,1,1,3,3,3,0,3,3,3,1,3,1
20230061,09010,09010_철도설계부,태백선 태백~문곡 등 14개소 방음벽 개량공사 실시설계 용역,준공,주관사,2025-03-03 23:58:48,No directory (Project ID 20230061 not found for department 09010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,0
20230080,09010,09010_철도설계부,신분당선 광교~호매실 복선전철 제1공구 건설공사(T/K) 실시설계,진행,비주관사,2025-03-03 23:58:48,No directory (Project ID 20230080 not found for department 09010),1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,3,0,3,0,0
20230147,09010,09010_철도설계부,2023년 인천1호선 계양~예술회관 궤도시설 정밀진단 용역,준공,주관사,2025-03-03 23:58:49,No directory (Project ID 20230147 not found for department 09010),0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0
20230172,09010,09010_철도설계부,수서~광주 복선전철 제2공구 건설공사(T/K) 기본설계용역 [설계비],준공,비주관사,2025-03-03 23:58:49,No directory (Project ID 20230172 not found for department 09010),1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,3,3,3,0,0
20230179,09010,09010_철도설계부,2023년 3호선 지축~대청간 궤도시설 정밀진단 및 성능평가용역,준공,비주관사,2025-03-03 23:58:49,No directory (Project ID 20230179 not found for department 09010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20230229,09010,09010_철도설계부,하천횡단 철도교량 중장기 개량계획 수립 용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20230229 not found for department 09010),1,1,1,1,1,0,0,0,1,0,1,3,3,3,2,0,0,0,2,0
20230246,09010,09010_철도설계부,2023년 경전선 순천~이양간 외 6개소 궤도 정밀진단 및 성능평가 용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20230246 not found for department 09010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
20230247,09010,09010_철도설계부,경북선 김천~옥산간 외 1개소 궤도 정밀진단 및 성능평가 용역,준공,비주관사,2025-03-03 23:58:50,No directory (Project ID 20230247 not found for department 09010),0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0
20240008,09010,09010_철도설계부,신탄진-매포간 맥포터널 긴급수해복구 설계용역,준공,주관사,2025-03-03 23:58:50,No directory (Project ID 20240008 not found for department 09010),0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,3,0,2,0
20240037,09010,09010_철도설계부,서원주정거장 입체화 기본 및 실시설계 용역,진행,주관사,2025-03-03 23:58:51,No directory (Project ID 20240037 not found for department 09010),1,1,1,1,1,1,1,1,1,0,3,3,3,3,1,3,3,1,3,0
20240047,09010,09010_철도설계부,경부선(아포~구미) 횡단 통로박스 개설사업 실시설계 용역,진행,주관사,2025-03-03 23:58:51,No directory (Project ID 20240047 not found for department 09010),1,1,1,1,1,1,1,1,0,0,1,2,3,3,3,3,1,3,0,0
20240111,09010,09010_철도설계부,중앙선 용문차량기지 외 17개소 재해예방공사 실시설계 용역,진행,비주관사,2025-03-03 23:58:51,No directory (Project ID 20240111 not found for department 09010),0,1,1,0,0,1,0,0,1,0,0,3,3,0,0,1,0,0,3,0
20240124,09010,09010_철도설계부,중앙선(제천조차장) 및 태백선 수해복구 실시설계용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240124 not found for department 09010),1,1,0,0,1,0,0,0,1,0,2,3,0,0,1,0,0,0,1,0
20240135,09010,09010_철도설계부,필리핀 마닐라 LRT 2호선 코게오 연장 타당성조사 용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240135 not found for department 09010),1,1,1,0,1,1,1,1,1,0,3,3,3,0,3,3,3,3,3,0
20240143,09010,09010_철도설계부,2024년 수도권서부본부 관내 승강장 및 주차장 개량공사 실시설계용역,준공,주관사,2025-03-03 23:58:51,No directory (Project ID 20240143 not found for department 09010),1,1,1,0,1,0,0,1,0,0,3,1,1,0,1,0,0,3,0,0
20240150,09010,09010_철도설계부,2024년 수도권서부본부 운영자산 궤도 정밀진단 및 성능평가용역,준공,비주관사,2025-03-03 23:58:51,No directory (Project ID 20240150 not found for department 09010),1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
20240154,09010,09010_철도설계부,경부선 내판~부강간 수해복구공사 실시설계용역,준공,Unknown,2025-03-03 23:58:52,No directory (Project ID 20240154 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160001,10010,10010_건설사업관리부,중군~진상간 국가지원지방도 확포장공사 건설사업관리 용역,준공,주관사,2025-03-03 23:58:42,No directory (Project ID 20160001 not found for department 10010),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
20160163,10010,10010_건설사업관리부,고속국도 제32호선 아산~천안간 및 인주~염치간 시공단계의 건설사업관리용역,준공,비주관사,2025-03-03 23:58:42,No directory (Project ID 20160163 not found for department 10010),1,1,1,1,0,1,0,1,1,0,3,3,1,3,0,3,0,1,3,0
20170007,10010,10010_건설사업관리부,단산~부석사간도로 건설공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:42,No directory (Project ID 20170007 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180077,10010,10010_건설사업관리부,국도42호선 정선-북면간 2차로 시설개량공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:43,No directory (Project ID 20180077 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180091,10010,10010_건설사업관리부,시산항 보강공사 건설사업관리용역,진행,Unknown,2025-03-03 23:58:43,No directory (Project ID 20180091 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190017,10010,10010_건설사업관리부,행복도시~조치원 도로확장공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:43,No directory (Project ID 20190017 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190101,10010,10010_건설사업관리부,화산~경천 및 소양~고산간 지방도 확포장공사 감독 권한대행 등 통합 건설사업관리용역,준공,Unknown,2025-03-03 23:58:43,No directory (Project ID 20190101 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190159,10010,10010_건설사업관리부,장평천 봉양2지구 지방하천정비사업 건설사업관리용역,준공,Unknown,2025-03-03 23:58:43,No directory (Project ID 20190159 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190222,10010,10010_건설사업관리부,4단계 계류장지역 시설공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20190222 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200030,10010,10010_건설사업관리부,신천 하천환경정비사업 등 2개사업 통합건설사업관리용역,준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200030 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200133,10010,10010_건설사업관리부,세종대로 도로공간 재편사업 외 2개소 통합 감독권한대행 등 건설사업관리용역,준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200133 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200137,10010,10010_건설사업관리부,저동항 다기능어항(복합형) 건설공사 건설사업관리용역,진행,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200137 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200158,10010,10010_건설사업관리부,"지방하천(대학천, 제민천) 정비사업 통합건설사업관리용역",준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200158 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200173,10010,10010_건설사업관리부,서성로(가시~성읍) 개설공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200173 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200222,10010,10010_건설사업관리부,영천댐 안전성강화사업 건설공사 건설사업관리용역,준공,Unknown,2025-03-03 23:58:44,No directory (Project ID 20200222 not found in project list for any department),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210006,10010,10010_건설사업관리부,섬진강 두곡지구 재해복구사업 건설사업관리용역,준공,비주관사,2025-03-03 23:58:44,No directory (Project ID 20210006 not found for department 10010),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
